Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
GNI (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26423630886.6231,26960631789.54,23610148035.4378,25598136758.0956,26889902035.6964,28669420846.8711,29871055176.0137,32502912436.4033,34178077600.0368,35808768252.9034,37652851437.8564,39372637257.7978,38588481174.9843,38567721683.9554,39094564156.955,38230544964.4115,38920961095.5594,38232536840.9073,38123638208.1055,38755808208.2001,38982201635.598
GNI (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142912095200,182840067000,213343239900,413106000000,821246000000,1033428000000,1212373000000,1438827000000,1729828000000,2027424000000,2307117000000,2669405000000,2833486522800,2997826582000,3330308740100,3460519672400,3716192987000,3750335731200,3843937868100,4012540546500,4153945509100
GNI (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24171996549.5662,18227864876.1814,18294665343.2234,6540016052.96529,12273211614.363,16047442246.1462,21053478833.1765,24645297988.743,25929088134.6888,30194353183.669,39469270445.7389,47904474772.7619,41927513558.6248,38567721683.9554,45413259716.5821,39336022093.0669,43638339468.9222,42422068939.3057,35326609786.2908,36058737148.1669,38548514406.6987
"GNI, Atlas method (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21650127865.61,21190012320.1849,18048537592.5007,11464896503.7573,10855879098.0902,10744057343.1138,16931689381.9936,22936526024.5025,27001939145.735,29424064012.0237,33836481516.2098,41505849440.4815,44193144171.5611,42655382921.5457,42736202904.6702,41023502282.0204,43311506862.127,41612959300.7544,39319139259.2438,37399188223.4323,36382081375.1892
Gross domestic income (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843354203291.77,1875310192722.1,1996265130972,2043799856622.73,1822326426956.28,1962345017656.07,2068015959755.98,2196585070712.93,2306325415559.29,2508060715672.92,2674248337718.83,2810547824158.26,2967468286949.33,3146779448842.99,3055734210339.98,3067210200000,3140705985647.4,3116781829883.26,3201131110210.19,3155543188783.03,3225082047328.68,3367498691537.57,3426089304135.23
Gross domestic savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3960704949827,6.64344180688107,3.63037944893262,3.67645174534405,2.93892141262748,6.08391351096992,3.89847206911049,3.09461254018101,4.50456497508523,3.44830769709866,4.77247199223102,4.70549773279763,4.81301667350583,5.31897693522695,3.5176154377393,3.48038096639089,4.70547398798063,4.3422198952424,6.94091332186944,6.64696995468508,9.09934289571936,11.6268240514843,12.188441910592
Gross domestic savings (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4385499999.99999,7473500000.00002,5183100000,6742800000,6309299999.99997,25133900000,32000300000,32118900000.0001,54962900000,50050400000,83583700000.0002,96707300000,113349700000,146001300000,101309400000,106750600000,160342000000,155635400000,269057800000,259794800000,367929000000,495526800000,544168700000.001
Gross domestic savings (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238841807.9096,1391713221.60149,876663904.064408,672209594.449097,541036744.844143,397902982.463639,478232409.805466,498753849.092292,954458942.71812,857300441.578996,1252869721.10718,1440258363.14408,1939143079.54186,2620102829.14749,1499089975.52552,1373370779.72286,2186479830.47289,1769120858.26041,3159479514.17879,2938679015.85086,3381346072.19464,4453056716.56277,5049872446.73063
Total natural resources rents (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.614616732969536,0.496856828728179,0.317686359667318,0.186911319637106,0.315052741271767,2.50115826870911,1.67215220674901,0.780776305360053,0.677860141963683,1.976160492823,1.46346469405449,1.71446152208172,1.71812687936881,3.039683012615,1.35742815071447,2.59450750713159,3.46243445633109,3.01484163592492,2.30139285453957,2.10995465332359,1.51583094603023,1.46951110185823,
Oil rents (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.328945352950184,0.349973491201739,0.230846221425422,0.061649009541605,0.265208266767145,1.76413955081474,0.643441991375097,0.473600378459398,0.412187025812517,0.405371978260515,0.578879101440285,0.590369237850654,0.470880351041899,0.528800548661645,0.332445910135662,0.684199835520395,1.04787729862318,1.25629122146817,1.07307233173022,0.929847811837956,0.415412218851812,0.44553448235072,
"GDP per capita, PPP (constant 2011 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7393.09438132684,7579.98030625104,8147.36245296831,8377.09143208382,7386.24891244316,7984.83624726539,8397.9238280117,9003.79519253155,9421.37156537607,10297.6765743678,10900.912413629,11480.5847390216,12206.0390617769,12915.965650617,12563.7870873229,12688.1242898741,12967.918642956,12898.7049144274,13294.9603016578,13112.9089581967,13277.8001173574,13720.8908914885,14048.8806366748
"GDP per capita, PPP (current international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4876.09908256008,5090.62525678764,5565.32027862521,5784.345120732,5178.22173838473,5725.24945433975,6142.88356752815,6800.89225377841,7197.35048327936,8067.34310288734,8707.03936494938,9611.43406926693,10474.3895940291,11921.8129614292,11827.6081268123,12087.1010470258,12967.918642956,13107.9827379391,13760.0520833922,13771.3842844686,13896.1213879743,14514.9605530466,15090.0269123802
GDP per capita (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245109.022436589,251304.99722098,270115.859920245,277732.243885067,244882.06926926,264727.501900525,278422.916550331,298509.842297535,312354.077371694,341406.900591801,361406.44871518,380624.777290746,404676.330091434,428213.079822623,416537.029319309,420659.277541488,429935.517885503,427640.821177493,440778.184991566,434742.494855956,440209.260021623,454899.393935272,465773.493691782
GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52784443542642,7.48527204284903,2.81967299775417,-11.8280017315531,8.10407748124797,5.17340078060826,7.21453750865099,4.63778177885357,9.3012466699879,5.85798004923504,5.31764960030145,6.31896666630188,5.81619135615634,-2.72669169941069,0.989647481981649,2.20516718381418,-0.533730434576825,3.0720556044908,-1.36932596510563,1.25747200477338,3.3370797136181,2.39044059004756
GDP per capita (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3153.38339326285,3233.09601989711,3475.10205239293,3573.08856660866,3150.46358908026,3405.77959935783,3581.9742277368,3840.39710194709,4018.50633897681,4392.27752601414,4649.57626719508,4896.82444098329,5206.25314511635,5509.05879052223,5358.8437417654,5411.87740391911,5531.21834845859,5501.69655272997,5670.71173002019,5593.06120189473,5663.3923807184,5852.38429895795,5992.28206872581
GDP per capita (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7776.0293714773,14767.319777878,18794.2053848212,24235.1057018967,28470.7404818391,54962.9567345622,109395.539348456,138450.510783534,163110.107209444,194481.799056351,235375.02642536,277295.954473338,319046.317867762,373446.298628803,393407.31151634,420659.277541488,471041.825664813,497874.3525038,541084.865549658,548128.173656658,569873.085075182,603815.949456542,635781.61642364
GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196.61846651901,2749.96643908342,3178.83148433287,2416.06907743118,2441.43038904421,870.136525159338,1634.87506068945,2149.90940418511,2832.49065230846,3331.22876560602,3528.13100775792,4129.75874102829,5458.12171842169,6701.77391278013,5821.30539705684,5411.87740391911,6423.29178334583,5659.38020403691,6353.82638279332,6200.17322102474,5237.25533423136,5426.19827887247,5900.0381075126
Natural gas rents (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100303132242822,0.062886415717309,0.057896667277388,0.043408123901113,0.038377389732224,0.345518726429112,0.234861188713987,0.108888890578391,0.074108214767355,0.049284126143205,0.056811537588034,0.074279279715439,0.046376572772162,0.060484200750744,0.060433643354649,0.045393797493123,0.096456184239631,0.171298835320953,0.139191378207236,0.146401468105154,0.113943028973387,0.089108313626513,
"GDP, PPP (constant 2011 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56374983992.3113,57742728497.0773,61891447021.3362,63395691799.6952,55695278685.6353,60016791987.7882,63013258782.5893,67497148744.307,70477427339.6081,76853177009.7291,81111171159.0459,85089145953.6054,90099841611.5919,94935214876.4095,91977060455.3831,92514646219.6627,93811207287.0893,92858769879.2411,95246850535.8361,93502593907.5023,94211077230.0959,96846466038.9931,98655004930.7411
"GDP, PPP (current international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37181996271.8931,38779334537.4053,42276961061.8967,43774448865.694,39045868374.338,43032955835.1287,46092715275.7484,50983038400.0794,53840435249.0652,60207848149.7154,64787068588.495,71235806793.3226,77317534265.1035,87627971908.9818,86587636368.0247,88132323709.9218,93811207287.0893,94365377045.0945,98578829452.2966,98197902265.6092,98598303462.1696,102451265400.701,105966213105.946
GDP (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869043800000,1914389700000,2051935400000,2101806800000,1846509000000,1989783500000,2089127700000,2237785600000,2336593100000,2547973300000,2689141900000,2821026800000,2987150300000,3147461200000,3049387200000,3067210200000,3110196100000,3078619200000,3157793100000,3099964400000,3123453300000,3210826400000,3270786300000
GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42615502108619,7.18483284777389,2.43045663133448,-12.1465874028003,7.75920940542399,4.99271403145114,7.11578808705661,4.41541405932722,9.04651306211595,5.54042697386193,4.90434885567026,5.88876007842252,5.36668342399777,-3.1159716917241,0.584478087925319,1.40146573586644,-1.01527038761317,2.57173410729068,-1.8313011070928,0.757715153115953,2.79732371859058,1.86742889618696
GDP (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24045674131.5006,24629059461.7961,26398616216.105,27040223134.5098,23755758797.5644,25599017868.5148,26877103625.5498,28789621363.4826,30060802352.7929,32780256764.2151,34596422952.0809,36293152225.2341,38430368884.6748,40492805121.3899,39231060776.6223,39460357730.5224,40013381123.366,39607137113.7376,40625727367.813,39881747972.7617,40183938020.4789,41308012849.7895,42079410618.1871
GDP: linked series (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59295000000.0001,112494400000,142770200000,183405100000,214680800000,413120600000,820842100000.001,1037897300000,1220160000000,1451448200000,1751371200000,2055198100000,2355065600000,2744913200000,2880059000000,3067210200000,3407563200000,3584235800000,3876403400000,3908469600000,4043467800000,4261927400000,4464628900000
GDP (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59295000000,112494400000,142770200000,183405100000,214680800000,413120600000,820842100000,1037897300000,1220160000000,1451448200000,1751371200000,2055198100000,2355065600000,2744913200000,2880059000000,3067210200000,3407563200000,3584235800000,3876403400000,3908469600000,4043467800000,4261927400000,4464628900000
GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16750000000,20948677839.851,24147996549.5662,18284194680.3844,18409364146.9794,6540247190.33529,12267175481.2542,16116843146.4806,21188704081.2428,24861483280.6339,26252007830.4639,30607991862.4843,40289556656.1455,49259526052.7426,42616653299.9115,39460357730.5224,46466728666.6103,40742313861.1374,45519650911.4138,44210806365.6817,37160332465.1645,38299854688.1277,41431648801.1663
Mineral rents (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.075641399957147,0.119115066908356,0.237198956087591,0.255448145855647,0.231450739488282,0.236098159431641,0.403795418081356,0.526053898403782,0.628015350296789,0.519857865398002,0.513687947236328,0.444708181904769,0.398029458763449,
Forest rents (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.177556410044681,0.176281212930953,0.177703372826394,0.176089199800649,0.364687835975185,0.415192490008496,0.396641933928809,0.344941892852922,0.364888002144954,0.407711159083818,0.388411793311459,
Gross value added at basic prices (GVA) (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1823575900000,1848946900000,1968116800000,2009248000000,1779958800000,1912735000000,1876382300000,1923646400000,2000510500000,2171702400000,2276854400000,2379218600000,2506273100000,2627769600000,2537136800000,2557364300000,2594782500000,2574024300000,2658472400000,2604582400000,2623649300000,2706806800000,2755860600000
Gross value added at basic prices (GVA) (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23460719243.4217,23787122936.2567,25320270838.7743,25849433093.7399,22899575318.8325,24607771369.4649,24140085605.2253,24748149015.3598,25737023166.4156,27939445946.1024,29292250372.77,30609189117.5612,32243774194.6689,33806854336.032,32640842723.8775,32901074117.8635,33382467782.2534,33115408811.9091,34201852850.0982,33508545727.5222,33753845738.2003,34823685913.4762,35454774221.6859
Gross value added at basic prices (GVA) (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55838800000,104646600000,132656900000,168157300000,197285200000,379978100000,732042000000,890159000000,1032953300000,1221285200000,1461353600000,1707105100000,1954971900000,2307823900000,2413034600000,2557364300000,2869319500000,3004570700000,3263518500000,3257176800000,3346182900000,3511002600000,3677837200000
Gross value added at basic prices (GVA) (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15773672316.3842,19487262569.8324,22437443972.7348,16764096582.5258,16917652103.0742,6015557444.76054,10940091490.9802,13822709605.6883,17937763738.7254,20919080392.0427,21904817294.173,25423855252.3017,33444907490.5694,41415630748.248,35706025101.8783,32901074117.8635,39127048520.865,34153211258.4159,38322694398.3541,36843682448.9029,30752135346.1126,31551661201.3706,34130240750.416
Discrepancy in expenditure estimate of GDP (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Discrepancy in expenditure estimate of GDP (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100000.00001,100000.000006,-8E-06,8E-06,-3.4E-05,99999.999992,-100000.00003,0,176100000.00009,214999999.99998,262999999.99994,314900000,330099999.99994,412999999.99962,5100000,6100000,7000000.0005,4100000.00008,4300000,3899999.9997,4300000,4600000.00058,0.00138
GDP deflator: linked series (base year varies by country),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.17247781994194,5.87625393095252,6.95783112860182,8.72606844739489,11.6263067225776,20.7620879356976,39.2911405080695,46.3805513807937,52.2196183837058,56.9648119939091,65.1275114935364,72.8528385480068,78.8398762526278,87.2103903933749,94.4471400680111,100,109.561040218654,116.423486217458,122.756725258536,126.081112415356,129.455042596603,132.73615166488,136.50017122794
GDP deflator (base year varies by country),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.17247781994194,5.87625393095251,6.95783112860181,8.72606844739488,11.6263067225776,20.7620879356975,39.2911405080695,46.3805513807936,52.2196183837057,56.964811993909,65.1275114935363,72.8528385480067,78.8398762526278,87.2103903933748,94.447140068011,100,109.561040218654,116.423486217457,122.756725258536,126.081112415355,129.455042596603,132.73615166488,136.50017122794
"Inflation, GDP deflator: linked series (annual %)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.2260051753507,18.4058961773624,25.4136279842193,33.2364832188378,78.5785325565067,89.2446493327572,18.0432809560927,12.5894730206466,9.08699403993339,14.3293714381082,11.8618489748946,8.21798824032902,10.6171071526359,8.29803609638005,5.87933094426192,9.56104021865374,6.26358236934239,5.43982940800191,2.70811000360125,2.67599969306467,2.53455485585154,2.83571545193143
"Inflation, GDP deflator (annual %)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.2260051753507,18.4058961773624,25.4136279842193,33.2364832188378,78.5785325565067,89.2446493327572,18.0432809560927,12.5894730206466,9.08699403993339,14.3293714381082,11.8618489748946,8.21798824032902,10.6171071526359,8.29803609638005,5.87933094426192,9.56104021865374,6.26358236934239,5.43982940800191,2.70811000360125,2.67599969306467,2.53455485585154,2.83571545193143
Coal rents (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185368247776529,0.083996921809132,0.028943470964508,0.081854186194388,0.011467084772398,0.391499991465261,0.793849026659925,0.198287036322264,0.191564901383811,1.44586298846213,0.708658988117818,0.635057638383355,0.769140596768151,2.04124415088793,0.552361237991865,1.09643062006153,1.376854585056,0.562594294910195,0.22432938635119,0.155129423999198,0.13405635721645,0.148427053806091,
Exports as a capacity to import (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108276803291.772,208243792722.096,262356830972.002,342958056622.729,203024826956.277,251126117656.069,386608059755.978,417252070712.934,512937915559.29,573512215672.918,675205837718.827,806202724158.262,842565486949.326,942509048842.986,884614410339.981,1010110400000,1091148985647.4,1107294229883.26,1339919210210.19,1425755088783.03,1611612547328.68,1848559791537.57,2013775604135.23
"Adjusted net savings, excluding particulate emission damage (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.38415710481184,-4.17551137546754,-0.882823542876285,-2.46972810413546,-3.48272116484622,-5.44097592159432,-3.44464549783091,-3.44599502130111,,,
"Adjusted net savings, excluding particulate emission damage (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-941009415.555709,-2000256793.50459,-370145960.641499,-952517861.554494,-1581617207.81054,-2140263490.59315,-1503186095.84708,-1461862383.57086,,,
"Adjusted net savings, including particulate emission damage (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.77967360153237,-4.58793459602298,-1.27179169823036,-2.81898797755996,-3.79969180424891,-5.76791955569577,-3.79891971048582,-3.79998784755859,,,
"Adjusted net savings, including particulate emission damage (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1097116891.30488,-2197825971.15357,-533230636.717772,-1087219437.49075,-1725563907.50912,-2268870110.73496,-1657785479.41656,-1612033464.36493,,,
Adjusted net national income per capita (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0231059030716,6.31351309799774,-0.75118773753023,-1.26892825000053,3.34082417370134,-2.78959774824192,3.15771809786737,-0.288939137811624,2.12759820567692,3.7987972700648,
Adjusted net national income per capita (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4015.20657842652,4216.89465708798,4483.128853592,4449.45213938614,4392.99178421921,4539.75391569512,4413.11304268717,4552.46671191545,4539.31285384888,4635.89119267743,4811.99930074803,
Adjusted net national income per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3428.71133156948,4448.81963397961,5423.15258104738,4771.84806470971,4392.99178421921,5205.05181304366,4508.3275979361,5023.92312758818,4923.35101508217,4126.07290054751,4225.47156131578,
Adjusted net national income (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.59814285597145,5.86189253954895,-1.14837353854421,-1.66503626218679,2.52819236349997,-3.26021650914926,2.65698078683016,-0.75597469191527,1.62354684101122,3.25662960615915,
Adjusted net national income (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29758980605.2621,31127341045.9729,32951992328.5067,32573580368.183,32031218443.1602,32841029261.7762,31770340604.0092,32614472449.7682,32367915292.1463,32893423558.3731,33964640528.4544,
Adjusted net national income (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25412130615.0091,32839313584.9716,39861375410.5712,34933778715.0633,32031218443.1602,37653860115.6873,32455797518.767,35992048443.8946,35106328587.7206,29276067515.3055,29824738881.6095,
Adjusted savings: net national savings (% of GNI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.37519336368801,-5.62241145978364,-2.57614754237971,-3.26634614259207,-3.83925159017441,-5.37402521140048,-3.65218561553728,-3.95815886868789,-1.55166591919811,-0.72367922846906,
Adjusted savings: net national savings (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1332164196.78947,-2693386679.38632,-1080114610.1311,-1259755289.51098,-1743529295.83496,-2113927744.43988,-1593753156.94615,-1679132883.98992,-548150964.457468,-261542904.110338,
Adjusted savings: gross savings (% of GNI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.83864404,10.38347289,13.64054442,12.76625358,11.86573865,10.54904799,12.56088248,12.11195829,14.89017123,16.0333027,
Adjusted savings: natural resources depletion (% of GNI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.660778872072088,0.583931556460454,0.78398632658469,0.463846069793513,0.91551895188912,1.38120804229112,1.56782752291287,1.30888878016324,1.17501145690535,0.685598249320205,0.719104461555433,
"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.239,,,,,2.517,2.812,,,,
"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7095424165424,,,,,10.2370475869056,9.78933189585855,,,,
Total fisheries production (metric tons),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7645.05,9143.8,10686.72,11286.44,13002.33,13012.95,12459.19,10975.54,10761.37,10537,8944.66,
Capture fisheries production (metric tons),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2632,2535,3153,3846,4807,5384,4798,5040,3593,3150,2067,
Aquaculture production (metric tons),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5013.05,6608.8,7533.72,7440.44,8195.33,7628.95,7661.19,5935.54,7168.37,7387,6877.66,
Pump price for gasoline (US$ per liter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,,,0.61,,0.56,,0.74,,1,,1.45,,1.29,,1.5,,1.78,,1.55,,1.16,
Pump price for diesel fuel (US$ per liter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,,,0.43,,0.56,,0.66,,0.85,,1.35,,1.14,,1.48,,1.8,,1.66,,1.21,
Population in urban agglomerations of more than 1 million (% of total population),9.65649213075061,9.95598797896318,10.2097968936679,10.478238265003,10.7592904656319,11.0536944362673,11.32695512352,11.6210174418605,11.9305278380333,12.2563426925846,12.5972461273666,12.8821331812349,13.0559478236212,13.2355662106896,13.4202721661055,13.6117129694262,13.7759634044913,13.9556076054009,14.1481704810196,14.3516366612111,14.5686226568867,14.7067251856853,14.6972849462366,14.7019416175683,14.7206436106289,14.7511060767591,14.7484209129512,14.7655067478169,14.7984548335975,14.8411291386361,14.8918929607171,14.9605641976524,15.028816084486,15.0934752958935,15.1937537097724,15.585093261863,15.7765227046045,15.9986946621872,16.2403727926879,16.4828501826362,16.7221147083969,16.9393129784727,17.119939086419,17.2433969455087,17.3714287398751,17.5119130831773,17.6700507004657,17.8317945252635,17.9988033014513,18.1626151324574,18.3282415151144,18.5671774743475,18.7488896145992,18.9312675980845,19.11227087405,19.2998883922122,19.4949876188703,19.6897782881542
Population in urban agglomerations of more than 1 million,638101,662571,683648,705395,727866,750988,774877,799526,824996,851203,878280,903424,920836,938534,956597,975007,993798,1012898,1032392,1052262,1072542,1089033,1093478,1097941,1102429,1106923,1111441,1115977,1120539,1125106,1129699,1136350,1149167,1162093,1175182,1188419,1201823,1215341,1229030,1242873,1256892,1271030,1283400,1289908,1296457,1303021,1309628,1316268,1322952,1329650,1336392,1343168,1349747,1356261,1362815,1369401,1376019,1382669
Population in the largest city (% of urban population),33.2249268308176,33.1291960193224,32.869082922739,32.6516432863691,32.466175213132,32.3188523052188,32.1040568568164,31.9460526831015,31.8249273327303,31.7447821003619,31.6959658629958,31.6133766451449,31.5811098295791,31.5636046651235,31.5548411400418,31.5611931534391,31.5030384104533,31.4811850674023,31.4865589413798,31.515050230329,31.570711651035,31.4898953462584,31.1964767100136,30.937780723318,30.7115196091404,30.5146865245545,30.252553502773,30.035003880947,29.8518409193354,29.6929510297205,29.5515108900174,29.4754595108321,29.4792524696509,29.4771422041608,29.5437393313339,30.1738472284251,30.4125710985895,30.7088468462778,31.0392777444972,31.3690150485702,31.6892742129253,31.9657946405869,32.1712672531393,32.268650421286,32.3725374893409,32.4998815257488,32.6588161831249,32.8224775226768,32.9950572957637,33.1604049327739,33.3283205882419,33.6270512939914,33.8696616740119,34.1294586237302,34.3851018371151,34.6521941017424,34.9309894015358,35.1967736458408
Population in largest city,638101,662571,683648,705395,727866,750988,774877,799526,824996,851203,878280,903424,920836,938534,956597,975007,993798,1012898,1032392,1052262,1072542,1089033,1093478,1097941,1102429,1106923,1111441,1115977,1120539,1125106,1129699,1136350,1149167,1162093,1175182,1188419,1201823,1215341,1229030,1242873,1256892,1271030,1283400,1289908,1296457,1303021,1309628,1316268,1322952,1329650,1336392,1343168,1349747,1356261,1362815,1369401,1376019,1382669
Population living in slums (% of urban population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urban population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rural population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Population density (people per sq. km of land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.7367939629545,86.8469700434484,87.4276697919049,88.0323233478161,88.4363023096273,87.1867939629545,87.1003201463526,86.8568602789847,86.5280699748457,86.2154241939172,85.9403841756231,85.7927395380745,85.7137205579694,85.5315687171278,85.3322318774297,85.0762520009147,84.742385090327,84.3994854790761,84.0409558655385,83.7046306883147,83.3688085982163,82.7132289046421,82.3127944203064,81.9132403384404,81.529567802424,81.1271781385776,80.7034301394923,80.291195975303
"Mammal species, threatened",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
"Plant species (higher), threatened",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
"Fish species, threatened",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
CO2 emissions from transport (% of total fuel combustion),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.21200387221684,6.10292710924048,4.70245526425302,6.31136044880785,6.72484599589322,6.11833258628418,8.87470997679814,11.1899272920731,8.7049209451057,6.46368854504617,5.41860465116279,8.21127385707945,9.22918807810894,9.42348209155334,11.1308046791918,13.2391523713421,13.7031310398145,11.0468594217348,14.1113180219325,14.0135756514123,14.0802092414996,11.6083916083916,11.4721039659422,12.4339788732394,15.4815009183941,,,
