Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Population ages 15-64, female",537198,540256,543586,548395,553820,559724,566021,572519,577625,580397,583086,586376,588957,591360,592464,596976,604955,612228,619364,626798,634089,637656,642146,650431,658135,665117,674942,683415,685053,685807,687921,688378,688428,688503,689261,690256,689957,688251,685518,685094,686948,688670,691112,693323,694631,695055,694723,694250,689888,690680,688900,685774,683781,681590,678384,673765,668611,662432
"Population ages 15-19, male (% of male population)",8.18603194735173,8.32800383985101,8.55312377614098,8.81020303247303,9.0337303939508,9.19067795524045,9.38648071621835,9.53803673839208,9.61072118731168,9.58277838468791,9.45410672853828,9.22222426797759,8.90683725730755,8.56283798294913,8.26943223294283,8.0711137029833,8.04523151542496,8.07266975261906,8.11099068151991,8.11063130554219,8.05713491707552,7.98311596344394,7.91754509252752,7.87642602249106,7.85544592598934,7.83397023288094,7.78833337524835,7.71181286549708,7.63124501411548,7.58179956469614,7.58017911820939,7.63041116762735,7.74705403136881,7.89868669852866,8.02496591701336,8.08159196969571,8.05799426316488,7.94098345723329,7.7559702633569,7.55174038900811,7.3604609958301,7.20162489751692,7.05887323479222,6.91693921368339,6.74907516944502,6.54114396899938,6.33364115489207,6.07121375670591,5.77368248811935,5.48195859611048,5.22939135420477,5.06727096656852,4.96410780581794,4.89635052739764,4.8335494775541,4.76252004946912,4.68707880094872,4.61191392539878
"Population ages 15-19, female (% of female population)",7.24952060636489,7.40147750684543,7.63665556442248,7.8988665671156,8.11608663937266,8.25641617462452,8.35660189044795,8.4241989646825,8.44975725203693,8.42256588673684,8.33202740931374,8.17298040690685,7.93012322439847,7.65408897105303,7.41817985652746,7.26326585550891,7.31792408807966,7.39524992218162,7.43722237526256,7.40505904919153,7.30588948123588,7.25201164433587,7.20681490632077,7.1707276808961,7.14106937407908,7.10696905995796,7.08586000801133,7.03498854568006,6.95960605376807,6.88812816224919,6.84855756892573,6.84209559125776,6.90889208243213,7.02086421823901,7.12248746160725,7.17279762101952,7.16738981190411,7.09847003583682,6.98243949114524,6.84873813457738,6.71632625188041,6.59111906119159,6.46194475337874,6.32067758213347,6.15347215959662,5.95450012673105,5.74462951911083,5.50720089202171,5.25893563001333,5.02856644001048,4.83584145886023,4.71301192727834,4.62463907603465,4.55180425609539,4.47601610710477,4.39491591245177,4.32705445747952,4.26785770560749
"Population ages 10-14, male (% of male population)",9.79155675253236,9.88160023436693,9.89561173759682,9.86065230931795,9.79168492183352,9.67667104983224,9.50788013431642,9.25748763660476,8.94504461716686,8.62976320528361,8.37927300850735,8.26972057027477,8.24411890712937,8.27712852340815,8.31104966825642,8.29727035558037,8.2466207959694,8.16026296600871,8.06528130313283,7.99087671104519,7.95207426996971,7.94542240759224,7.93173187638362,7.89420894719664,7.84463754467821,7.8127049822049,7.84470906789394,7.90830409356725,7.98981536210438,8.04869640385496,8.0428635091315,8.0092776074533,7.91379338720561,7.76468476535219,7.59135171366567,7.42376267168423,7.24420513330681,7.06726618928436,6.89271501832713,6.70776541538233,6.49805102763997,6.275775266456,6.03128117194134,5.77404555288821,5.52633231712653,5.31119667662803,5.12752485956704,4.9805480567296,4.87282137974096,4.78837624876182,4.70803388724681,4.65052032384445,4.59470996444068,4.54820073807365,4.5323106401374,4.5677329600157,4.65314046012633,4.78251397865079
"Population ages 10-14, female (% of female population)",8.7718449244766,8.82417283897195,8.8021522743672,8.73839808310733,8.65873540375314,8.56129781366067,8.41495919685317,8.21282359530287,7.96110419921235,7.70808362986835,7.51585391759794,7.43826825761999,7.43136325435155,7.47273773410822,7.51011197061769,7.4978697653516,7.43667403305188,7.32505011939408,7.19769033435488,7.0878179193365,7.01450805979946,7.03196366034995,7.03798641136504,7.01787281048136,6.97686857881033,6.93675782601652,6.95874959844215,7.00597159092586,7.07350738942242,7.12862185937095,7.13482607445112,7.11716443100695,7.05424668669889,6.94969763899541,6.82214921659345,6.6881543998862,6.54776030054717,6.39993580296207,6.24617653056423,6.08122237046331,5.8988198233518,5.6937864879209,5.47072416381421,5.23763764982101,5.01297820367546,4.81744367318459,4.67136358885749,4.56088983843803,4.48334910242585,4.42319071129951,4.36485437907687,4.30540008491913,4.25043310875842,4.20972286895201,4.20104947195867,4.2410120731775,4.32858324940903,4.45426790545412
"Population ages 5-9, male (% of male population)",10.1888922365646,10.0279487793171,9.79373462247568,9.49897765075929,9.18449659551877,8.90679749518749,8.68534493740223,8.56984495770884,8.55918339653365,8.59883573021265,8.60386697602475,8.60088744867711,8.5389038188156,8.42179306816729,8.28701201165288,8.18988150481887,8.15532588874476,8.15583671320444,8.18809640061731,8.2358708432986,8.27392134911427,8.25522328971067,8.25736805466201,8.2830477764296,8.31335744708174,8.31852171594703,8.27056560118704,8.1380636777128,7.92419802176636,7.66402362784093,7.40982993832928,7.21879177541537,7.04059758726815,6.8775280099114,6.71708948878623,6.53943867443615,6.31538914312243,6.06747527693763,5.80248852230042,5.54286545178546,5.31908756778139,5.12981876459998,4.98720147069734,4.89296194786681,4.83084326631722,4.77365275360415,4.71405758133887,4.65580895174176,4.60067579640981,4.5638853354173,4.56766081119821,4.63174245813077,4.74989034572427,4.9148950914491,5.09448033866489,5.24108424031578,5.351300614187,5.41727785442839
"Population ages 5-9, female (% of female population)",8.85399212403138,8.7080589752651,8.53048975710456,8.32427513634814,8.10627403644377,7.90125085081879,7.72570891798274,7.64056344893363,7.64948410211317,7.71169801465342,7.75892990844602,7.75185927862528,7.6852087212005,7.56398078448596,7.42447349758987,7.32088786845273,7.25629297669464,7.23253875137951,7.24869580937296,7.28697130467808,7.3195644215921,7.31204364753203,7.30615606341363,7.30972370972656,7.31455503300164,7.30448209581833,7.28217717723673,7.19787694253758,7.05103971600861,6.86315568541675,6.66978501777557,6.5152820858033,6.35563491026628,6.19304370927192,6.02387154465223,5.8426107985603,5.64961489220204,5.44079682616108,5.22158475945475,5.00838887465382,4.82328792831884,4.6524679102864,4.52342027595801,4.43816690043865,4.38230023956745,4.33165761281755,4.29560330184579,4.25952061630591,4.22556576683979,4.20717216493845,4.22485472738285,4.28696877291852,4.40067372473532,4.55766082769678,4.72865966699337,4.87040129780441,4.9795619628924,5.04959638180858
Population ages 0-14 (% of total),27.6615886305437,27.3802768205101,27.0851277835387,26.7565911472032,26.382917591263,25.9696925435458,25.6838894632265,25.2651335401837,24.7994360103059,24.4003509376616,24.1239568490537,23.8712712475772,23.7751589256479,23.7754075054811,23.7762201297362,23.732270261554,23.7223757494753,23.6550107212042,23.5592387817657,23.4672340547441,23.3850281915007,23.3030690247996,23.1542550023821,22.9565527110428,22.7280848734284,22.4750981294357,22.1590043594173,21.8711524348454,21.5681410525512,21.1953482304974,20.7305932431887,20.3392725874602,19.853084898021,19.3019380557866,18.7463263057305,18.2252625193827,17.6473575268642,17.1409312585043,16.6878775196481,16.2489601763903,15.8056906239329,15.4089146321898,14.9883516474673,14.579592903847,14.2446382750084,14.0204710659471,13.8486498841446,13.812893616662,13.8777834745507,13.9717818007452,14.0503371850136,14.2458786151601,14.3727158450585,14.4642685150274,14.5710084530711,14.7095992458025,14.8206666275239,14.9623841813559
"Population ages 0-14, total",438359,436477,434350,432646,430599,428282,428897,426862,422718,418191,416112,414963,416596,420039,422297,425657,431806,435814,438802,441794,444623,444280,442324,441299,439142,436386,435638,435187,430327,423134,414231,406669,396366,384446,372947,362659,350940,340411,330692,322224,314363,306955,298947,290970,284467,280476,277924,278761,280514,284978,287833,292446,295670,297957,300451,303537,306053,309235
"Population ages 0-14, male (% of total)",29.5322887707993,29.2087631259212,28.8927662043814,28.5511906257244,28.1532042327933,27.6981459978622,27.3738490621799,26.8837410596328,26.3275209139043,25.8349171193551,25.4726682134571,25.2042789019204,25.0998033144437,25.1017719295282,25.1090663822011,25.0730445687437,25.0934098471603,25.0640059451564,25.0042996826892,24.9419795845841,24.8852523093573,24.7842936082658,24.6082413116946,24.3822331232996,24.1323331121717,23.864477932806,23.4984994425303,23.1779597141001,22.8458912178165,22.4360550973259,21.9245247370831,21.5130426568702,20.9908493935255,20.3966622274443,19.8025772737334,19.2541216647464,18.6110351173896,18.0526486851285,17.5574711456211,17.0785307162959,16.5928419560595,16.178318494745,15.737450846228,15.3078484264082,14.9561548464416,14.722115037273,14.511864735384,14.4427387850079,14.4802330553988,14.5494999975112,14.6023586630947,14.8022671077663,14.9272757178439,15.0123126145005,15.1112071752092,15.2430369687437,15.3440087192446,15.4796795197638
"Population ages 0-14, male",224194,222995,221786,220887,219857,218733,219253,218369,216320,213944,212670,212287,213190,214948,216061,217718,220913,223054,224693,226390,228141,228064,227288,227078,226307,225163,224601,224211,221506,217527,212634,208646,203151,196831,190852,185681,179562,174232,169407,165172,161113,157367,153202,149017,145670,143758,142435,142955,144016,146454,147963,150519,152227,153351,154541,156050,157264,158861
"Population ages 0-14, female (% of total)",25.9412145445307,25.6993876977001,25.4238604271099,25.1068273264123,24.7551873793375,24.3811102920222,24.1236423413374,23.7642625647659,23.3771199521052,23.0593085565313,22.8592422854715,22.6207810008607,22.5320197946794,22.5311321514862,22.5253909081612,22.4742536391972,22.4376865441675,22.3367065517639,22.2094409627768,22.0915573645794,21.9880417906177,21.9195883281972,21.7919497632283,21.6169395805459,21.4046383949297,21.1618966851812,20.8939966606251,20.6368582211918,20.3617686161769,20.0245254986479,19.6047441547864,19.23257341214,18.780743902026,18.2709042130809,17.7522258077058,17.2574494164599,16.7387858777206,16.2789400442725,15.8631825383131,15.459778070333,15.0547935648881,14.6751715055137,14.2735175411363,13.8846818656084,13.5659477029364,13.3511898529039,13.2129506901311,13.2055665585428,13.2940742894427,13.4092518405711,13.5100147643033,13.7005442544486,13.8285851780558,13.9258711650257,14.039681421932,14.1848835629934,14.3052882823832,14.4523293157733
"Population ages 0-14, female",214163,213479,212551,211730,210712,209546,209622,208473,206396,204249,203446,202698,203434,205121,206252,207943,210889,212743,214084,215378,216482,216200,215023,214223,212843,211225,211062,210997,208837,205614,201599,198013,193196,187593,182079,176975,171374,166180,161290,157058,153250,149592,145739,141938,138784,136716,135480,135795,136496,138528,139869,141935,143454,144614,145913,147492,148792,150375
"Population ages 0-4, male (% of male population)",9.55183978170231,9.29921411223717,9.20341984430887,9.19156066564713,9.17702271544104,9.11467745284252,9.18062399046129,9.05640846531922,8.8232929002038,8.60631818385885,8.48952822892498,8.33367088296847,8.31678058849876,8.40285033795279,8.51100470229183,8.58589270834445,8.69146316244619,8.74790626594324,8.75092197893906,8.71523203024032,8.6592566902733,8.58364791096291,8.41914138064901,8.2049763996734,7.97433812041179,7.73325123465411,7.38322477344936,7.13159194282001,6.93187783394576,6.72333506563003,6.47183128962236,6.28497327400155,6.03645841905169,5.7544494521807,5.49413607128154,5.29092031862603,5.05144084096034,4.91790721890649,4.86226760499357,4.82789984912813,4.77570336063817,4.77272446368906,4.71896820358936,4.64084092565316,4.59897926299782,4.63726560704082,4.67028229447809,4.80638177653656,5.00673587924807,5.19723841333207,5.32666396464971,5.52000432579105,5.58267540767893,5.54921678497773,5.48441619640694,5.43421976841224,5.33956764493126,5.27988768668458
"Population ages 0-4, female (% of female population)",8.31537749602269,8.16715588346303,8.09121839563811,8.04415410695681,7.99017793914058,7.91856162754274,7.9829742265015,7.91087552052942,7.76653165077969,7.63952691200955,7.58445845942756,7.43065346461544,7.41544781912738,7.49441363289198,7.59080543995361,7.65549600539289,7.74471953442097,7.77911768099033,7.76305481904893,7.71676814056484,7.65396930922617,7.57558102031516,7.44780728844966,7.28934306033793,7.1132147831177,6.92065676334638,6.65306988494624,6.43300968772838,6.2372215107459,6.03274795386019,5.80013306255974,5.60012689532973,5.3708623050608,5.12816286481356,4.90620504646009,4.72668421801345,4.54141068497137,4.43820741514933,4.39542124829415,4.37016682521591,4.33268581321747,4.32891710730643,4.27937310136407,4.20887731534876,4.17066925969346,4.20208856690176,4.24598379942781,4.38515610379889,4.58515942017711,4.77888896433318,4.92030565784356,5.10817539661095,5.17747834456208,5.15848746837691,5.10997228297995,5.07347019201154,4.99714307008173,4.94846502851064
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Women who were first married by age 18 (% of women ages 20-24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Women who were first married by age 15 (% of women ages 20-24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female headed households (% of households with a female head),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wanted fertility rate (births per woman),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Survival to age 65, male (% of cohort)",60.6884,61.1462,61.604,61.3748,61.1456,60.9164,60.6872,60.458,60.6412,60.8244,61.0076,61.1908,61.374,61.8338,62.2936,62.7534,63.2132,63.673,63.7214,63.7698,63.8182,63.8666,63.915,64.4458,64.9766,65.5074,66.0382,66.569,67.07584,67.58269,68.08954,68.59639,69.10324,69.83538,70.56752,71.29966,72.03181,72.76395,73.37029,73.97663,74.58297,75.18931,75.79566,76.54012,77.28458,78.02905,78.77351,79.51798,80.28385,81.04971,81.81558,82.58145,83.34732,83.67119,83.99507,84.31895,84.64282,
"Survival to age 65, female (% of cohort)",75.934,76.524,77.114,77.3462,77.5784,77.8106,78.0428,78.275,78.618,78.961,79.304,79.647,79.99,80.4722,80.9544,81.4366,81.9188,82.401,82.5426,82.6842,82.8258,82.9674,83.109,83.49074,83.87248,84.25422,84.63596,85.0177,85.24045,85.4632,85.68595,85.90869,86.13144,86.45658,86.78171,87.10684,87.43198,87.75711,88.04277,88.32843,88.6141,88.89976,89.18542,89.55515,89.92489,90.29463,90.66436,91.0341,91.24908,91.46406,91.67905,91.89403,92.10901,92.24333,92.37765,92.51197,92.64629,
"Fertility rate, total (births per woman)",2.341,2.333,2.327,2.32,2.312,2.301,2.287,2.272,2.258,2.243,2.231,2.22,2.213,2.207,2.202,2.195,2.183,2.166,2.14,2.106,2.064,2.016,1.93,1.81,1.74,1.71,1.67,1.65,1.63,1.52,1.46,1.42,1.33,1.33,1.32,1.29,1.28,1.25,1.23,1.21,1.26,1.21,1.21,1.2,1.25,1.26,1.31,1.38,1.53,1.53,1.57,1.56,1.58,1.55,1.58,1.57,1.57,
"Life expectancy at birth, male (years)",66.1,66.1,66.1,65.5,65.2,65,65.5,66,65.6,64.8,65,65.2,65.4,65.6,66.6,66.7,66.6,66.8,66.8,67,67.3,67.4,67.2,66.2,67,67.4,67.9,68.1,68.3,68.9,69.4,69.5,69.5,69.4,69.6,70.3,70.8,71,71.1,71.4,71.9,72.1,72.3,73.2,73.5,74.1,74.55,75,75.4,75.8,76.3,76.8,77.1,77.2,78.2,77.8,77.8,
"Life expectancy at birth, total (years)",68.9780487804878,68.9780487804878,68.9780487804878,68.6219512195122,68.6634146341463,68.3658536585366,69.0121951219512,69.3658536585366,68.9170731707317,68.3609756097561,68.609756097561,68.8341463414634,69.0585365853659,69.4048780487805,70.1609756097561,70.3585365853659,70.3073170731707,70.5560975609756,70.7024390243902,70.8536585365854,71.1048780487805,71.2048780487805,71.0536585365854,70.5414634146342,70.9024390243903,71.3512195121951,71.8024390243903,72.0024390243902,72.4463414634146,72.7048780487805,73.2048780487805,73.3536585365854,73.3048780487805,73.2536585365854,73.4048780487805,73.9585365853659,74.4585365853658,74.7073170731707,74.8073170731708,75.009756097561,75.4121951219512,75.7585365853659,76.0073170731707,76.8585365853659,77.2073170731707,77.6121951219512,78.0865853658537,78.5609756097561,78.7658536585366,78.9707317073171,79.4219512195122,79.9707317073171,80.1243902439024,80.3219512195122,81.0780487804878,80.7756097560976,80.7756097560976,
"Life expectancy at birth, female (years)",72,72,72,71.9,72.3,71.9,72.7,72.9,72.4,72.1,72.4,72.65,72.9,73.4,73.9,74.2,74.2,74.5,74.8,74.9,75.1,75.2,75.1,75.1,75,75.5,75.9,76.1,76.8,76.7,77.2,77.4,77.3,77.3,77.4,77.8,78.3,78.6,78.7,78.8,79.1,79.6,79.9,80.7,81.1,81.3,81.8,82.3,82.3,82.3,82.7,83.3,83.3,83.6,84.1,83.9,83.9,
"Mortality rate, infant, male (per 1,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,,,,,,,,,,5,,,,,,,,,,2.8,,,,,2.1,,1.9
"Mortality rate, infant (per 1,000 live births)",,,,,,,,,,,,,,,,,,,,,,15.5,14.6,13.8,13,12.3,11.5,10.8,10.1,9.4,8.8,8.2,7.7,7.2,6.7,6.3,5.9,5.5,5.2,4.9,4.6,4.4,4.1,3.9,3.7,3.5,3.3,3.1,2.9,2.8,2.6,2.4,2.3,2.2,2,1.9,1.8,1.7
"Mortality rate, infant, female (per 1,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,,4.2,,,,,,,,,,2.4,,,,,1.8,,1.6
"Contraceptive prevalence, any methods (% of women ages 15-49)",,,,,,,,,,,70.6,,,,,,,,,,,,,,,,,,,,,,,,,78.9,,,,,,,,,,,,,,,,,,,,,,
"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,,,,,,,,,14.2,,,,,,,,,,,,,,,,,,,,,,,,,63.2,,,,,,,,,,,,,,,,,,,,,,
"Death rate, crude (per 1,000 people)",9.6,8.8,9.9,9.3,10.2,9.7,9.1,9.7,10.2,10.8,10.1,10,10.4,10,9.7,10.1,10,9.6,9.9,9.6,9.9,9.8,10.3,10.8,10.5,10.2,9.9,10,9.6,9.4,9.3,9.7,9.7,10,9.7,9.5,9.4,9.5,9.6,9.5,9.3,9.3,9.4,9.7,9.3,9.4,9.1,9.2,9.1,9.2,9.1,9.1,9.4,9.4,9.2,9.6,9.5,
"Birth rate, crude (per 1,000 people)",17.6,18.2,18.1,18,17.9,18.5,18.5,17.7,16.8,16.3,15.9,16.3,16.4,16.7,16.1,16.6,16.7,16.2,16.3,16.3,15.7,15.3,15.1,14.1,13.6,13.4,13,12.9,12.6,11.7,11.2,10.8,10,9.9,9.8,9.5,9.4,9.1,9,8.8,9.1,8.8,8.8,8.7,9,9.1,9.4,9.8,10.8,10.7,10.9,10.7,10.7,10.2,10.3,10,9.9,
"Mortality rate, adult, male (per 1,000 male adults)",,,,,,,,,,,,,,,,,,,,,,,,256.981,248.286,239.519,225.929,240.905,221.933,218.48,206.061,207.906,203.596,213.908,201.144,186.773,180.228,183.5,179.697,171.924,168.105,170.254,161.65,166.371,152.933,140.086,148.871,139.615,133.546,124.214,120.57,111.455,110.614,106.159,94.604,,,
"Mortality rate, adult, female (per 1,000 female adults)",,,,,,,,,,,,,,,,,,,,,,,,108.402,102.999,95.11,93.22,96.14,91.321,90.453,81.113,88.059,85.952,86.743,85.923,80.73,82.355,75.36,76.527,78.658,73.572,73.503,68.804,68.868,70.932,63.56,56.614,58.44,54.82,53.546,51.815,51.377,50.952,48.585,43.971,,,
Completeness of total death reporting (% of reported total deaths to estimated total deaths),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4647827017769,97.3933397169912,98.8194371244861,96.6628488129946,,,,,,,
Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.8823529411765,75.3623188405797,75.3623188405797,79.4117647058823,,,,,,,
"Adolescent fertility rate (births per 1,000 women ages 15-19)",30.5788,32.3474,34.116,35.9142,37.7124,39.5106,41.3088,43.107,45.6804,48.2538,50.8272,53.4006,55.974,56.4476,56.9212,57.3948,57.8684,58.342,56.0004,53.6588,51.3172,48.9756,46.634,44.2424,41.8508,39.4592,37.0676,34.676,31.6452,28.6144,25.5836,22.5528,19.522,17.4516,15.3812,13.3108,11.2404,9.17,8.5076,7.8452,7.1828,6.5204,5.858,5.7196,5.5812,5.4428,5.3044,5.166,5.0998,5.0336,4.9674,4.9012,4.835,4.7032,4.5714,4.4396,4.3078,
Vitamin A supplementation coverage rate (% of children ages 6-59 months),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of iodized salt (% of households),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Depth of the food deficit (kilocalories per person per day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prevalence of undernourishment (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,
International migrant stock (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.87491776807607,,,,,8.75822940345581,,,,,8.59969466754364,,,,,9.88098302948828,,,,,12.3648464296851,,,,,11.4129640933173,,
"International migrant stock, total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178077,,,,,174419,,,,,171018,,,,,197276,,,,,253786,,,,,235966,,
Refugee population by country or territory of origin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28429,14829,12860,3368,3414,3302,3295,3284,765,858,610,582,155,1760,52,52,39,38,32,34,28,26,23,15,
Refugee population by country or territory of asylum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74100,45000,29156,22314,10014,5135,3465,4382,2816,2411,390,2069,304,251,254,263,268,289,314,142,176,213,257,292,439,
Net migration,,,-22059,,,,,-14950,,,,,17942,,,,,34686,,,,,68363,,,,,32609,,,,,-17461,,,,,1487,,,,,14998,,,,,39348,,,,,16571,,,,,6002
"Children in employment, wage workers (% of children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Government expenditure on education, total (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.92384004592896,,,,,,5.75709009170532,5.65511989593506,5.69127988815308,5.63517999649048,5.58240985870361,5.57559013366699,5.10509014129639,5.10609006881714,5.56859016418457,5.56251001358032,5.56562995910645,5.64783000946045,5.43781995773315,5.29443979263306,,,
"Government expenditure on education, total (% of government expenditure)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.81725025177,13.7252702713013,13.6959600448608,13.4990196228027,13.2905502319336,13.3197002410889,12.8966598510742,12.5490398406982,12.3041801452637,12.080189704895,12.0716800689697,12.6318397521973,9.99503993988037,11.2743196487427,,,
Expenditure on tertiary education (% of government expenditure on education),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3323497772217,19.6017608642578,16.7755908966064,19.0378799438477,16.9491291046143,,,,,,21.7596397399902,22.0562191009521,22.3280792236328,22.6637401580811,22.0268497467041,21.7679595947266,23.3083591461182,23.2982406616211,24.2513694763184,24.0466403961182,24.199649810791,21.2382202148438,20.5337505340576,19.7635707855225,,,
"Government expenditure per student, tertiary (% of GDP per capita)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2749691009521,25.0750007629395,24.9238605499268,24.3904399871826,21.9182300567627,21.0295505523682,20.4975490570068,20.6548099517822,23.9060192108154,23.6628704071045,25.1135196685791,22.6424999237061,20.9658298492432,21.8164100646973,,,
Expenditure on secondary education (% of government expenditure on education),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2766304016113,44.9818382263184,48.1220703125,46.9717292785645,51.348388671875,,,,,,49.202278137207,47.0843200683594,46.5945205688477,,,,,,,37.082218170166,36.3539390563965,,33.837158203125,33.2189903259277,,,
"Government expenditure per student, secondary (% of GDP per capita)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1070995330811,24.0520496368408,,,,,,,,30.1681709289551,30.4963893890381,,25.3151092529297,24.7309799194336,,,
Expenditure on primary education (% of government expenditure on education),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6131706237793,22.8741893768311,22.1849594116211,21.5328197479248,19.7441806793213,,,,,,19.3235397338867,20.9172592163086,21.7634696960449,,,,,,,28.52712059021,28.0891494750977,27.7772598266602,27.9327793121338,28.2387104034424,,,
"Government expenditure per student, primary (% of GDP per capita)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6530208587646,27.4272994995117,,,,,,,,30.4008808135986,29.9925899505615,29.8647499084473,28.6130294799805,27.5643405914307,,,
"All education staff compensation, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.3909301757813,69.4158782958984,69.3945388793945,68.0367431640625,68.9744262695313,67.1634063720703,68.5600814819336,69.9877319335938,69.8982009887695,69.8060531616211,66.9698791503906,66.5675735473633,,,
"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.485710144043,64.0310516357422,61.3603210449219,61.8539505004883,60.3887481689453,60.1977691650391,60.7796287536621,62.6265296936035,62.7449188232422,64.8407897949219,59.772289276123,61.0383987426758,,,
"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.8710479736328,72.4239501953125,,,,,,71.2208480834961,72.0086975097656,,68.6820831298828,69.748161315918,,,
"All education staff compensation, primary (% of total expenditure in primary public institutions)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1032104492188,72.2953720092773,,,,,,75.0415420532227,75.1186370849609,74.8403091430664,72.5367279052734,71.6508712768555,,,
"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.3785400390625,90.4882202148438,90.0281982421875,89.6972122192383,91.7393264770508,88.8718338012695,90.0590515136719,91.3360137939453,91.4231033325195,91.4563217163086,87.9921722412109,87.4013595581055,,,
"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.4199600219727,90.8014297485352,86.4210510253906,89.0211868286133,87.8988571166992,86.4661407470703,87.8326873779297,89.6838302612305,90.0992202758789,88.8895721435547,83.370979309082,85.1176681518555,,,
"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1789169311523,90.2557907104492,,,,,,92.7285537719727,93.2955627441406,,88.9942016601563,90.2687835693359,,,
"Current education expenditure, primary (% of total expenditure in primary public institutions)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.6553268432617,89.4032516479492,,,,,,91.4825668334961,92.3589401245117,93.0627593994141,90.8351135253906,89.0509490966797,,,
