Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
GNI (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3638858076.08046,3981785782.4867,4046838108.57281,4075178213.09054,4211075514.31746,4446904598.70525,4611189330.29166,4733864877.35184,4780251318.69052,4953582427.06993,5142196147.14424,5449195285.24222
GNI growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4240473037525,1.63374751028107,0.700302402947472,3.3347572577413,5.60021029273818,3.69436150337579,2.66038842201286,0.979885200370006,3.62598317167327,3.80762252069518,5.97019501616009
GNI (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5114537135.59761,5596533534.62432,5687966761.90829,5727799729.82078,5918807947.01987,6250273638.87628,6481181342.04657,6653605940.08003,6718803639.97782,6962426329.30118,7227529242.20247,7659026832.81195
GNI (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3352700000,3719700000,4046800000,4131446200,4468700000,4921600000,5212700000,5449200000,5681300000,5899600000,6151700000,6497500000
GNI (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4206122192.94944,5091294826.17027,5927640251.94082,5739714087.24646,5918807947.01987,6841256602.72449,6697545933.44469,7234731810.93999,7537879793.0211,6542752578.4629,6804977876.10619,7321951769.21343
"GNI, Atlas method (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4317554603.67595,4845940566.54288,5413881435.07626,5785799029.7908,6073447519.27297,6526462500.94792,6834402793.05951,7200295363.94908,7273757652.18752,7167361490.00945,7052305895.14612,7122379408.99143
Gross domestic income (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506355104.53522,3762413816.93684,3885019253.67731,4060587700.27289,4246724111.67533,4423918971.06109,4695350860.76714,4854735059.23319,4942333908.46923,5149266454.78778,5424944295.60603,5689494923.99324
Gross domestic savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.4518411419079,-9.50614487172223,-7.45462570491426,-3.73501081187341,-2.61041439476552,0.671461832695786,-0.144294439722443,-0.086341197890272,-2.94387067804221,-0.878265511718817,-0.439810239177703,2.10717673095163
Gross domestic savings (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-274744000,-335699999.999999,-289451800,-152000000,-114899999.999999,32299999.9999981,-7299999.99999809,-4600000,-163900000,-51000000,-26700000,133300000
Gross domestic savings (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-344679463.053569,-459485354.503147,-423980957.961038,-211169769.380384,-152185430.463575,44898526.5499,-9379416.67737131,-6107275.62400425,-217460528.061563,-56559831.429522,-29535398.2300885,150214108.631959
Total natural resources rents (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154271423897579,0.553360406472587,0.159602662036452,0.163943804415295,1.14870788309296,0.815028637308617,0.760967832483374,1.0164290149794,3.96693700832256,2.45705575414498,4.12299776105431,3.77086672909187,1.52023386097809,1.20729755494674,1.23631730467901,0.851657507378628,0.675950850099344,
Oil rents (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"GDP per capita, PPP (constant 2011 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4622.77306552336,5865.73427551495,5820.66314553573,6164.56106306467,6321.2974758351,6698.1256413279,6943.74758343112,7390.07409568968,7524.84420643031,7714.09243344513,7905.63841360831,8215.22393963883,8386.58996535466,8584.47580666316,8698.29155889883,9154.94352725753,9451.90893950694,9795.83361233436
"GDP per capita, PPP (current international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3664.14159379505,4755.30208379312,4791.20218863612,5175.46117194122,5452.9783855118,5963.96045474574,6372.60818714917,6962.72108232358,7228.7700988211,7466.85058613755,7745.71818840665,8215.22393963883,8541.07527019267,8883.79998154946,9163.13339732808,9748.77384525459,10193.4110500557,10754.4021665384
GDP per capita (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.10911764706,1732.15670068671,1718.84715474855,1820.40052457754,1866.68493073538,1977.96263293039,2050.49501726047,2182.29564486986,2222.09338193172,2277.97855659522,2334.54225986664,2425.96314907873,2476.56769333038,2535.00356340113,2568.61345921616,2703.4632034632,2791.15736152406,2892.71863221718
GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8877834229329,-0.76838001624715,5.90822572841543,2.54253970667145,5.96124714796808,3.66702500454332,6.42774678796745,1.82366386311665,2.51497867361947,2.48306565958067,3.91600918020249,2.08595684031184,2.3595506889686,1.3258322907419,5.24990413653734,3.24377109880835,3.63867949880358
GDP per capita (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919.83783261085,2436.03967111479,2417.32162909409,2560.14244752278,2625.23508579839,2781.73183747801,2883.73863951767,3069.09805729264,3125.0680894871,3203.66288547379,3283.21193843172,3411.78281934621,3482.95113644295,3565.13313397933,3612.40082027756,3802.04840036962,3925.37814754352,4068.2100774487
GDP per capita (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.17647058824,1663.98809278878,1681.00992181213,1741.68430717138,1717.44820845912,1761.42292675492,1890.45184282271,2037.26309619685,2222.09338193172,2310.33781934902,2478.82501351595,2685.873813512,2802.51495679149,2920.7280302615,3056.04347348776,3222.83272283272,3342.58341592336,3455.50882176217
GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.76240120887,1490.36103250226,1587.50582851273,1969.56271307405,2135.33284652383,2190.55207903857,2371.66207856318,2788.47946372413,3254.86067369521,3209.69410857047,3283.21193843172,3733.49153949403,3600.81582524925,3877.75893555696,4054.72133937609,3574.17402997973,3697.54802646389,3893.96982393753
Natural gas rents (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"GDP, PPP (constant 2011 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7858714211.3897,9978517325.72936,9908573079.27693,10501120175.8545,10775422745.853,11425528756.4643,11940023944.6228,12809983997.7649,13148784843.9648,13588173255.1103,14037884018.276,14713466075.8931,15139472205.4582,15658942318.9343,15846547562.0019,16495377247.4126,17166557015.9325,17933232594.1005
"GDP, PPP (current international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6229040709.45159,8089501161.053,8156111397.73715,8816222140.72202,9295266921.46789,10173204464.4962,10957929191.6977,12069208574.984,12631429981.5883,13152663169.3661,13753916872.7899,14713466075.8931,15418349077.7518,16204939546.3444,16693396423.2523,17565340714.3797,18513273149.1111,19688084046.2819
GDP (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2320685500,2946665300,2926010700,3100990400,3181992200,3373969100,3525900000,3782800000,3882848200,4012600000,4145400000,4344900000,4470700000,4624100000,4679500000,4871100000,5069300000,5295700000
GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9739178359153,-0.700948288901358,5.98014559550313,2.61212675795448,6.03322974833188,4.50303175568503,7.2860829859043,2.64481865284974,3.34166553304867,3.30957483925633,4.81256332320163,2.89534856958733,3.4312300087235,1.19807097597369,4.09445453574099,4.06889614255508,4.46609985599589
GDP (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3263724315.43845,4144078630.67561,4115030782.42316,4361115614.51183,4475033482.42383,4745022533.73324,4958692405.24165,5319986848.90329,5460690853.41224,5643168877.52706,5829933774.83444,6110503029.44907,6287423391.50681,6503159349.69169,6581071814.38167,6850530807.78599,7129271791.56854,7447672188.78534
GDP: linked series (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001200000,2830700000,2861600000,2966900000,2927600000,3004600000,3250699999.99999,3531400000,3882848199.99999,4069599999.99999,4401600000,4810399999.99999,5059099999.99999,5327699999.99999,5567499999.99999,5806899999.99999,6070799999.99999,6325999999.99999
GDP (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001200000,2830700000,2861600000,2966900000,2927600000,3004600000,3250700000,3531400000,3882848200,4069600000,4401600000,4810400000,5059100000,5327700000,5567500000,5806900000,6070800000,6326000000
GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849196082.05507,2535333631.88536,2702427046.9355,3355083116.58939,3639935347.50715,3736599925.38241,4078158323.92422,4833561456.33726,5687488208.58356,5653792720.20006,5829933774.83444,6686683347.2338,6500192727.73995,7073420074.34944,7386891336.07536,6439946767.21748,6715486725.66372,7128690556.68244
Mineral rents (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.875129582397077,1.54785079014099,2.46843648696895,1.87057855227418,0.792467405557013,0.91900657512956,1.0181439208434,0.686695301742871,0.484352364987559,
Forest rents (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gross value added at basic prices (GVA) (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2929800000,3081800000,3290900000,3479700000,3618200000,3743200000,3896300000,4102600000,4166800000,4290100000,4393200000,4590800000
Gross value added at basic prices (GVA) (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3954443480.03709,4159602674.85095,4441831540.87448,4696660856.53801,4883598675.49669,5052315118.60019,5258959018.11336,5537408635.81138,5624061400.98933,5790483300.46663,5929640622.73839,6196347575.99641
Gross value added at basic prices (GVA) (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2751589400,2943040000,3291037000,3458881000,3687117000,3944864000,4167016000,4435600000,4617500000,4740100000,4880500000,5135100000
Gross value added at basic prices (GVA) (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3452000250.90955,4028250752.80591,4820619598.65241,4805336204.50125,4883598675.49669,5483547400.61162,5353997173.32648,5889006903.87679,6126442881.7832,5256848175.66818,5398783185.84071,5786680189.31711
Discrepancy in expenditure estimate of GDP (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2400000,-68800000,9400000,9800000,9700000,22700000,9400000,-5600000,3500000,-21000000,-38000000,
Discrepancy in expenditure estimate of GDP (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56655999.9999999,-2012999.99999982,54199.9999997,-96500.00000062,159000.00000104,-100000.0000012,7E-07,1.12E-06,0,-100000,99999.999999,-5E-07
GDP deflator: linked series (base year varies by country),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.2331410266491,96.0645241928222,97.7986854251762,95.6758847108974,92.0052538155183,89.0523864015232,92.1949005927563,93.3541292164533,99.9999999999999,101.420525345163,106.180344478217,110.71371032705,113.16124991612,115.215933911464,118.976386366065,119.211266449056,119.756179354151,119.455407217176
GDP deflator (base year varies by country),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.2331410266492,96.0645241928223,97.7986854251763,95.6758847108975,92.0052538155185,89.0523864015234,92.1949005927564,93.3541292164534,100,101.420525345163,106.180344478217,110.71371032705,113.161249916121,115.215933911464,118.976386366065,119.211266449057,119.756179354151,119.455407217176
"Inflation, GDP deflator: linked series (annual %)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4009336191695,1.80520462358528,-2.17058205337833,-3.83652673447502,-3.20945521210774,3.52883770802501,1.25736739911196,7.11898963583846,1.42052534516273,4.69315172333718,4.26949627175419,2.21069240823056,1.8157134150306,3.26383020727896,0.19741739530501,0.457098495239649,-0.25115375139498
"Inflation, GDP deflator (annual %)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4009336191695,1.80520462358528,-2.17058205337833,-3.83652673447502,-3.20945521210774,3.52883770802501,1.25736739911196,7.11898963583846,1.42052534516273,4.69315172333718,4.26949627175419,2.21069240823056,1.8157134150306,3.26383020727896,0.19741739530501,0.457098495239649,-0.25115375139498
Coal rents (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154271423897579,0.553360406472587,0.159602662036452,0.163943804415295,1.14870788309296,0.815028637308617,0.760967832483374,1.0164290149794,3.09180742592549,0.909204964003988,1.65456127408536,1.9002881768177,0.727766455421075,0.288290979817177,0.218173383835608,0.164962205635757,0.191598485111785,
Exports as a capacity to import (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461855104.53522,588013816.936836,611071053.677309,732687700.272886,872124111.675335,1042218971.06109,1028150860.76714,1020935059.23319,1103333908.46923,1134766454.78778,1276244295.60603,1463894923.99324
"Adjusted net savings, excluding particulate emission damage (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adjusted net savings, excluding particulate emission damage (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adjusted net savings, including particulate emission damage (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adjusted net savings, including particulate emission damage (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adjusted net national income per capita (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adjusted net national income per capita (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adjusted net national income per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adjusted net national income (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adjusted net national income (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adjusted net national income (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adjusted savings: net national savings (% of GNI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7258729418526,8.15222482292518,7.28585148408428,12.1419718969442,10.8273784743622,10.588361693076,12.4269381037927,13.3461032427638,8.21193647717311,7.36439325216151,7.64563436651865,
Adjusted savings: net national savings (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282898434.480244,415053800.613477,431879065.271519,696914471.408485,640851737.592317,720417764.472464,829010732.673038,965377584.757671,619016795.842026,481866698.323829,515298766.021755,
Adjusted savings: gross savings (% of GNI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.80250485,16.766857,16.52902256,21.93336424,20.92523276,20.87239188,22.57182046,23.73307556,18.49333677,17.95807857,18.3187558,
Adjusted savings: natural resources depletion (% of GNI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total fisheries production (metric tons),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capture fisheries production (metric tons),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aquaculture production (metric tons),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pump price for gasoline (US$ per liter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,,,0.61,,0.56,,0.74,,1.16,,1.22,,1.1,,1.63,,1.65,,1.54,,1.11,
Pump price for diesel fuel (US$ per liter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,,,0.43,,0.56,,0.66,,1.03,,1.19,,1.21,,1.6,,1.6,,1.55,,1.06,
Population in urban agglomerations of more than 1 million (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Population in urban agglomerations of more than 1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Population in the largest city (% of urban population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Population in largest city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Population living in slums (% of urban population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urban population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rural population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Population density (people per sq. km of land area),,88.7296775971342,91.3015523100946,93.873427023055,96.4453017360154,99.0171764489758,101.589051161936,104.252778543217,106.824653256177,109.396527969138,111.968402682098,114.540277395058,117.387710112979,120.143290162579,122.9907228805,125.7463029301,128.593735648021,131.349315697621,134.104895747221,136.952328465142,139.707908514742,142.555341232663,145.310921282263,148.250206668504,151.281344723064,154.496188114265,157.711031505465,161.017727564986,164.508128961146,167.814825020667,171.029668411867,174.336364471388,177.459355194268,180.490493248829,183.429778635069,186.36906402131,189.12464407091,191.604666115551,180.582345917149,161.844401579866,156.149536144025,156.255534123266,156.361715807844,156.467897492422,156.574079177,156.680444566915,157.943969872325,159.217782676587,160.501791127032,161.79608707633,163.100946082484,164.508128961146,165.812436851291,167.548452282539,167.337191145403,165.500137779002,166.822816202811,168.154679893451
"Mammal species, threatened",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Plant species (higher), threatened",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fish species, threatened",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2 emissions from transport (% of total fuel combustion),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3502935420744,11.2654320987654,11.3178294573643,11.2094395280236,11.5328467153285,12.1804511278195,12.8166915052161,13.0681818181818,12.9287598944591,12.2473246135553,11.0218140068886,11.6009280742459,12.4231242312423,11.5523465703971,13.9189189189189,,,
"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.587084148727984,0.771604938271605,0.775193798449612,0.589970501474926,0.437956204379562,0.601503759398496,0.59612518628912,0.426136363636363,0.395778364116095,0.356718192627824,0.344431687715269,0.348027842227378,0.4920049200492,1.08303249097473,0.540540540540541,,,
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.84931506849315,6.6358024691358,6.66666666666667,6.63716814159292,5.98540145985401,6.76691729323308,6.85543964232489,6.53409090909091,6.46437994722955,5.35077288941736,6.65901262916188,7.88863109048724,7.01107011070111,6.73886883273165,5.94594594594595,,,
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0821917808219,78.2407407407407,78.1395348837209,78.3185840707964,79.4160583941606,77.1428571428571,76.4530551415797,76.8465909090909,76.1213720316623,78.1212841854935,78.1859931113662,76.3341067285383,76.7527675276753,77.2563176895307,75.1351351351351,,,
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.13111545988258,3.08641975308642,3.10077519379845,3.24483775811209,2.77372262773723,3.15789473684211,3.12965722801788,3.125,4.08970976253298,3.80499405469679,3.67393800229621,3.82830626450116,3.3210332103321,3.36943441636582,4.45945945945946,,,
"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHG net emissions/removals by LUCF (Mt of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Disaster risk reduction progress score (1-5 scale; 5=best),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bird species, threatened",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SF6 gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFC gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
Nitrous oxide emissions (% change from 1990),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
Nitrous oxide emissions in energy sector (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Agricultural nitrous oxide emissions (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Methane emissions (% change from 1990),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Methane emissions (kt of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
Energy related methane emissions (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Agricultural methane emissions (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agricultural methane emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
HFC gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
Total greenhouse gas emissions (% change from 1990),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total greenhouse gas emissions (kt of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PPG, bilateral concessional (AMT, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232000,3333000,
"PPG, bilateral (AMT, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473000,3813000,3360000
"Net ODA provided, total (constant 2015 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
