Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Gross domestic income (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23822855793.8641,24256985120.095,25797893853.9563,25045766250.8871,25364953000,25409636546.6624,25312742270.3559,25865638699.8759,26130478372.9783,27105020478.1684,28150810728.7602,29410051617.1681
Gross domestic savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.1570867987159,-10.9256393717729,-6.54121172216311,-7.23924570119982,-7.83755240232077,-7.06565472445383,-6.589816380165,-8.44043197671026,-6.91448526693958,-6.31366756692841,-2.98866455109495,0.320653554397678,4.29535810191727
Gross domestic savings (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2675798000,-2191705000,-1474684000,-1847407000,-1943597000,-1792199999.99999,-1728592000,-2213310000,-1851612999.99999,-1727338000,-854334000,95877000,1354315800
Gross domestic savings (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1701403954.98188,-1405750112.24424,-1031969209.23723,-1383618184.54164,-1380493643.01442,-1213652062.0302,-1228653067.02679,-1454020496.64959,-1256949969.45217,-1171712115.04545,-484453643.322937,54226005.3164414,780405554.915295
Total natural resources rents (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183917172532577,1.13093697934382,0.074014944458968,1.89318305286153,1.50196711414096,1.33274153005902,1.22190434675864,1.37146224153526,0.882472870854373,0.878570399877681,1.79818539179619,2.02436622567064,1.72771680680201,2.28064597761842,3.78374734677662,1.50607179969108,2.65019716727332,3.67541645625288,2.36122141288792,1.94974535908178,1.4217349742288,1.00905495151462,1.0685676584785,
Oil rents (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"GDP per capita, PPP (constant 2011 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.40531373452,1826.06114015451,3508.28963294121,4749.88977139315,5493.72143124854,6007.29088120533,6324.92467470179,6595.20561166194,6936.4324809606,7207.32345528631,7642.8446379287,8311.68843452059,8763.50925372467,9278.97388549683,9824.10569696296,9573.73887363665,9720.34217718095,9901.61020154702,9929.70728327081,10284.7845506136,10516.7864355965,10932.4594822386,11337.5702648861,11713.8947839235
"GDP per capita, PPP (current international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.281976620733,1202.66048367494,2352.77255893282,3239.94853795058,3787.99180668366,4205.49210119993,4528.61304464368,4735.17318004362,5114.27417432348,5348.5872235855,5840.6513999857,6453.18663225115,7380.87540733821,8161.68623470688,9006.44700898036,9003.26972919448,9314.88603110754,9901.61020154702,10181.913229555,10825.840024833,11164.2057322716,11526.4243893206,12172.65025508,12875.9691022036
GDP per capita (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.56989335538,1280.21129054414,2459.58467645299,3330.04321731699,3851.52722914503,4211.57947156753,4434.26553598821,4623.75355449232,4862.98020529121,5052.89590757101,5358.23022690423,5827.14189759172,6143.90353351318,6505.28444621092,6887.4643658902,6711.93769432821,6814.71804505218,6941.80106889246,6961.49931473055,7210.43617487827,7373.08759221111,7664.50682006957,7948.52107701967,8212.35391787379
GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1032041348175,92.1233389066244,35.3904685289917,15.6599772974779,9.34829798678139,5.28747150383921,4.27326728555688,5.17386249028068,3.90533570490688,6.04275894296026,8.75124156354903,5.43596915071487,5.88194314455799,5.87491481486086,-2.54849480501527,1.53130668675338,1.86483172157872,0.283762753247998,3.57590870720865,2.25577778358993,3.95247207108065,3.70557771840463,3.31926956345259
GDP per capita (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.56429427465,866.940672136616,1665.5953656484,2255.05736934854,2608.19884143362,2852.02104121862,3002.82084105655,3131.1394017013,3293.14024872433,3421.74843067042,3628.51643997036,3946.05667880525,4160.56310253483,4405.28505871939,4664.09180327094,4545.22766596344,4614.8290411405,4700.88783699632,4714.22720574968,4882.80366687768,4992.94886721142,5190.29377671129,5382.62414642085,5561.28795142805
GDP per capita (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.192401975681,695.938119193113,1109.00047561381,1696.84585805842,1931.52512275079,2288.56870148796,3103.29635495842,3331.75491424141,3660.47523085793,3838.13098217714,4174.76219075675,4668.42124748448,5307.6779589085,5973.63751987281,6780.56562348965,6619.00873894753,6814.71804505218,7110.93032680784,7187.848802149,7428.22785803824,7672.09608968251,8084.31173307624,8502.14938740042,8990.47623664214
GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.020001219556,485.617276668141,736.975329355273,978.516728019385,1097.64455461203,1246.49711410019,1461.75052047029,1524.41202152334,1761.53764718861,2214.73224591872,2650.64266079793,2968.41180611972,3404.32169771567,4180.29217625809,5078.31457720914,4701.33442641347,4614.8290411405,5054.32534423757,4722.01340306727,5042.58221304612,5204.24371841169,4584.24254781755,4808.63604287112,5180.63630093473
Natural gas rents (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.973948060309999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"GDP, PPP (constant 2011 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5810308845.3599,7018853117.14555,13262660945.999,17823633624.7586,20604119822.0762,22582115282.7748,23824131721.7473,24872393399.9709,26190630316.6384,27238255546.4204,28899789072.4195,31430899165.7927,33121402792.1563,35018847443.865,36973994376.9841,35868596688.151,36179930092.2104,36525703316.1297,36225558110.8286,37076638020.1776,37502881462.9098,38656750363.2759,39872148508.6755,41080828143.4309
"GDP, PPP (current international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3748539857.79158,4622680533.02716,8894369620.79334,12157683332.2104,14206806451.09,15808941056.4785,17057953926.9376,17857682851.1276,19310512227.3298,20213632218.9738,22085179210.2977,24402918845.4567,27895782414.0217,30802203849.7838,33896654956.5515,33731299239.8806,34670788258.2089,36525703316.1297,37145655844.0627,39027142463.683,39811579969.692,40756987110.0864,42808971179.4693,45156242532.9028
GDP (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4073479700,4920763500,9298159800,12495757400,14445095100,15831824200,16702574600,17437487800,18361674700,19096141700,20261006300,22035511900,23220686800,24550943500,25921654000,25146684000,25364953000,25607367000,25396941800,25993615200,26292445100,27101397200,27953486100,28800864800
GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8000005498984,88.9576648014073,34.3895745908777,15.5999963635658,9.59999979508615,5.50000043583101,4.39999950666288,5.30000026724034,4.00000006535353,6.09999977115795,8.75823033528202,5.37847682131678,5.7287569117034,5.58312758937349,-2.98966261952265,0.867983229916121,0.955704510865814,-0.821736963429316,2.3493907443612,1.14962808251467,3.07674732008853,3.14407738358227,3.03138827468106
GDP (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2758501862.26045,3332270264.77958,6296580077.19916,8461947179.52191,9782010631.81418,10721083632.4236,11310743278.9328,11808415927.4057,12434262003.1151,12931632491.3659,13720462043.7462,14922131712.6024,15724715108.0111,16625545811.607,17553771246.6987,17028972709.4197,17176781336.7644,17340940610.8214,17198443692.016,17602502336.2904,17804865646.3737,18352676372.9938,18929698720.1192,19503531387.5533
GDP: linked series (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2474302290.89804,3253403089.67238,5098980717.04427,7744110083.52743,8810574020.06625,10463243272.5793,11689205000,12564994000,13821248000,14505245000,15785974000,17653775000,20060199000,22544508000,25519330000,24798520000,25364953000,26231262000,26222710000,26778754000,27358710000,28585811000,29900495000,31529753000
GDP (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2034400000,2674985700,4192441000,6367297000,7244156000,8602999800,11689205000,12564994000,13821248000,14505245000,15785974000,17653775000,20060199000,22544508000,25519330000,24798520000,25364953000,26231262000,26222710000,26778754000,27358710000,28585811000,29900495000,31529753000
GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255802469.1358,1866572953.73666,2786045321.63743,3671816504.23851,4116699437.4041,4685729738.56209,5505984455.95855,5748990666.17862,6651226179.01829,8370020196.19158,10022840634.9206,11225138297.1959,12866524918.2221,15776422673.198,19112739664.4697,17613836209.9581,17176781336.7644,18644723860.9709,17226849297.07,18178503835.4491,18558343508.3435,16209702863.6235,16911088173.7458,18168579578.1952
Mineral rents (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097942617647787,0.034235133076579,0,0.002012407657546,0.018514080875493,0.013756397606567,0.013659709052568,0.013180963908345,0.008181042580993,0.038279895139252,0.084023978238077,0.857401093172066,0.538631436074827,0.978152474965263,0.944489527025049,0.409621053225425,0.936497195304815,1.3143201345368,1.06375439229598,1.10359290263158,0.657019230131057,0.28906900656463,0.37076806423066,
Forest rents (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07025249676085,0.057293851639038,0.038907074800127,1.85973337437331,1.40951770257246,1.307153957614,1.07124004389816,0.848068409152201,0.726315540943762,0.685329376110587,0.598812160834425,0.512373382287559,0.56686362376543,0.517137719485941,0.514781474528961,0.420773486112852,0.494000689227664,0.580232119358907,0.571087729156767,0.5667390093587,0.520958643036712,0.552320745715403,0.502347163925265,
Gross value added at basic prices (GVA) (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18528789200,20152773700,21281309600,20645070200,20824266000,21023284400,20850528300,21340388800,21585723800,22249862000,22949414900,23645100700
Gross value added at basic prices (GVA) (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12547429538.8366,13647168483.7814,14411396763.0528,13980544592.6729,14101893410.984,14236665808.8982,14119677862.8022,14451404347.5317,14617541680.7747,15067286517.2344,15541013679.1495,16012122096.5667
Gross value added at basic prices (GVA) (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2034400000,2674985700,3441994100,5227550800,5947452100,7063646800,9834088000,10353994000,11334846000,11879912000,13018380000,14486669000,15916907000,17862952000,20766604000,20557748000,20824266000,21499717000,21462751000,22141868000,22521697000,23573652000,24654900000,25998329000
Gross value added at basic prices (GVA) (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255802469.1358,1866572953.73666,2287343234.98139,3014561328.6431,3379810251.74746,3847302178.64924,4632165803.10881,4737369143.48463,5454690086.62175,6855113675.70687,8265638095.23809,9211336554.96916,10209035340.9018,12500316305.1085,15553178550.03,14601710348.7464,14101893410.984,15281624138.1761,14099823282.0917,15030797637.6349,15277233075.5664,13367537283.8106,13944290481.3076,14981173792.7855
Discrepancy in expenditure estimate of GDP (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-853621800,-1721894700,-918015900,-721237100,-462644000,-693027000,-914394500,-836669100,-742142700,-975914500,-978302200,
Discrepancy in expenditure estimate of GDP (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-417545999.999998,-915271999.999996,-576750000,-471102999.999995,-964894000,-462643999.999995,-410632999.999997,-1088710000,-1255711000,-778880000.000001,-855113000.000002,-724150000,-377154899.999994
GDP deflator: linked series (base year varies by country),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.7417361352762,66.1158190120778,54.8386006126102,61.9739151107994,60.9935342001746,66.0899409973193,69.9844501817104,72.0573636759764,75.2722626112095,75.9590352222827,77.9130797664281,80.1151118254712,86.389344005105,91.8274607246765,98.4479231147828,98.6154675503141,100,102.436388715794,103.251447384897,103.020506358808,104.055404113024,105.477259305288,106.965173835689,109.475021736153
GDP deflator (base year varies by country),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.9425589380009,54.3611921198814,45.088932543405,50.9556707623021,50.1495902231893,54.3399149164377,69.9844501817103,72.0573636759763,75.2722626112094,75.9590352222826,77.913079766428,80.1151118254711,86.389344005105,91.8274607246764,98.4479231147827,98.615467550314,100,102.436388715794,103.251447384897,103.020506358808,104.055404113024,105.477259305288,106.965173835688,109.475021736153
"Inflation, GDP deflator: linked series (annual %)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8474304798156,-17.0567627656666,13.0114817272497,-1.58192508714676,8.35565091279808,5.89274120330811,2.96196296303508,4.46158278797111,0.9123847048686,2.57249784495966,2.82626750944065,7.83152146539108,6.29489294333581,7.20967599219173,0.17018585078317,1.40397088213331,2.43638871579417,0.795672982346645,-0.223668560527514,1.00455510343929,1.36644050771191,1.41064959423541,2.34641595059703
"Inflation, GDP deflator (annual %)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8474304798156,-17.0567627656666,13.0114817272497,-1.58192508714676,8.35565091279808,28.7901357396865,2.96196296303508,4.46158278797111,0.9123847048686,2.57249784495966,2.82626750944065,7.83152146539108,6.29489294333581,7.20967599219173,0.17018585078317,1.40397088213331,2.43638871579417,0.795672982346645,-0.223668560527514,1.00455510343929,1.36644050771191,1.41064959423541,2.34641595059703
Coal rents (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015722058123941,0.065459934318206,0.035107869658841,0.031437270830673,0.073935330693001,0.011831174838446,0.137004593807909,0.510212868474716,0.147976287329619,0.154961128627842,1.11534925272369,0.65459175021101,0.622221746961756,0.785355783167218,2.32447634522261,0.675677260352803,1.21969928274084,1.78086420235717,0.726379291435176,0.279413447091497,0.243757101061034,0.167665199234588,0.195452430322572,
Exports as a capacity to import (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6660984993.86412,6458644020.09501,6706175153.95625,6512098750.88713,7532260000,7684328546.66242,7801733270.35587,8375438699.87585,8694903272.97833,9464696878.16836,10558813528.7602,12209009817.1681
"Adjusted net savings, excluding particulate emission damage (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adjusted net savings, excluding particulate emission damage (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adjusted net savings, including particulate emission damage (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adjusted net savings, including particulate emission damage (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adjusted net national income per capita (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.30515882944731,4.9437632952783,-3.07677084472022,-1.15006710636261,-1.18076357019702,-1.52180097088636,4.56511336146306,2.75807538251887,5.35065206190156,4.63313638320666,
Adjusted net national income per capita (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3770.68662615659,4083.84813941963,4285.74392477116,4153.88140521443,4106.10898153575,4057.62554252919,3995.87655762804,4178.29285226789,4293.53331883584,4523.26534788856,4732.83440043056,
Adjusted net national income per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.151391588642,392.345694998207,653.283538908374,875.991731724781,1261.53391438363,1378.47713178423,1535.1090877138,1575.00992691215,1785.64732144972,2197.43146755998,2559.15239959233,2826.94183750982,3188.46436168183,3823.54366728209,4665.76996194363,4316.48872165621,4106.10898153575,4402.58328008379,4068.26736870624,4416.73957507469,4520.22285622162,3968.58875183295,4130.21114876374,
Adjusted net national income (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.14846677424816,4.65454228785008,-3.51554712730179,-1.79587263506949,-2.06270933363535,-2.60739666590879,3.32688150401867,1.64649208785166,4.46314865091311,4.06661390288052,
Adjusted net national income (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14251189441.5868,15412442878.1697,16129821549.5248,15562770071.4016,15283282542.4305,14968032846.9419,14577756857.5386,15062741554.1329,15310748402.0352,15994089862.7854,16644507744.7846,
Adjusted net national income (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987801817.527494,1508063856.01295,2469658718.25136,3287098529.86775,4731364022.88708,5181858198.67847,5782304611.34608,5939809737.20496,6742259655.86111,8304636281.48167,9676889699.59728,10690165366.7985,12050699024.1169,14430053800.3226,17560087163.0011,16171988301.497,15283282542.4305,16240535371.4863,14841853014.5141,15922341751.4047,16119123745.732,14032775051.52,14525192651.3507,
Adjusted savings: net national savings (% of GNI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3046172307591,11.1638481226953,7.35295394961403,0.490065622713888,-4.6049459447872,-13.8427310722281,-8.59912554780585,0.845398843938473,4.88927929206385,5.11581297787001,2.0649913094694,1.56329387941359,-1.87896434005496,-3.72636589667218,-3.57180412263073,-0.342144279150609,-1.73503203889467,-0.605984802418412,0.90075263796173,
Adjusted savings: net national savings (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049461449.53232,604371888.845833,448227164.738291,30812814.3680791,-329713017.183922,-1232409568.85413,-905428774.538526,98853529.1224144,648241069.936894,831063531.871773,409228505.197128,285962659.807708,-327994918.838747,-700346719.95112,-620119816.931752,-63025017.332561,-324540868.81307,-98855448.1840806,152505690.43507,
Adjusted savings: gross savings (% of GNI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.75633103,14.97865409,12.06662984,5.683846799,0.934078046,-7.392962003,-0.856949079,9.09685546,13.63353895,15.9028608,12.86735677,12.91683689,10.13084311,9.209269312,10.42825351,12.74071277,11.72215623,13.04526282,14.79692774,
Adjusted savings: natural resources depletion (% of GNI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007668838410725,0.849959319160198,0.005100944662878,0.803573829475991,0.499117808461367,0.466847447847368,0.43036071801041,0.335894791656433,0.295020639190662,0.270488868891552,0.353532681646088,0.325874681858603,0.364811133563264,0.38525889883624,0.588393183690417,0.237815292481683,0.437790835214397,0.652626965359421,0.512927866859779,0.479433426333917,0.368160631674089,0.327712835209346,0.312891061858312,
"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6636686997977,,,,,,,52.2749048389544,53.6825322851186,,,,
Total fisheries production (metric tons),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,201,201,201,252,253,254,255,255,255,4940,6890,6699,7375,7926,7747,7894,7925,7925,5275.2,3943.3,3228.5,3702,4755.6,4868.6,
Capture fisheries production (metric tons),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,201,201,201,252,253,254,255,255,255,255,255,305,305,305,305,305,305,305,305,305,305,305,305,305,
Aquaculture production (metric tons),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4685,6635,6394,7070,7621,7442,7589,7620,7620,4970.2,3638.3,2923.5,3397,4450.6,4563.6,
Pump price for gasoline (US$ per liter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,,0.68,,0.74,,0.97,,1.34,,1.13,,1.42,,1.59,,1.51,,1.05,
Pump price for diesel fuel (US$ per liter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.57,,0.74,,0.97,,1.24,,1.18,,1.42,,1.62,,1.54,,0.99,
Population in urban agglomerations of more than 1 million (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Population in urban agglomerations of more than 1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Population in the largest city (% of urban population),27.5688859870361,26.9769259523567,26.3740352751135,25.8055303773421,25.2878443093435,24.8320683453014,24.438796620579,24.0978916829808,23.7970307163212,23.5178525006601,23.2477043232923,22.9767916958591,22.6902393841837,22.4162745640742,22.1615254300782,21.930867884821,21.7265931073958,21.5451950779102,21.3781680884922,21.2142203551535,21.0476789221658,20.8580095051537,20.6006524905181,20.3495289146654,20.1048527231914,19.8719167901303,19.635245636034,19.405744427723,19.2387010497642,19.2064040543654,19.354464911074,19.6941034901887,20.1561207212141,20.7447973846345,21.3158804556654,21.7362233632994,21.9365747210858,21.9378785170171,21.7890633231482,21.5810697074723,21.3817139070243,21.2029339306685,21.0261395975435,20.8579534767836,20.6988856413016,20.5524044389642,20.4204767618055,20.307834524091,20.2233632968948,20.176033257282,20.1705247427769,20.2142312262575,20.3015606681254,20.4075827857811,20.4934398601461,20.525725426389,20.4916938988858,20.3993522408025
Population in largest city,169319,174647,180741,187047,193583,200327,207317,214551,222047,229784,237801,245635,252320,259168,266212,273447,280889,288513,296354,304409,312694,319547,321659,323784,325926,328077,330245,332427,334627,336835,339061,340746,340814,340881,340949,341017,341085,341152,341220,341288,341355,341423,341491,341559,341626,341694,341762,341830,341898,341965,342033,342101,342169,342237,342305,342373,342441,342509
Population living in slums (% of urban population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.120822846,,,,,,,,,,0.111107057,,,,,,,,,,0.111713853,,,,,,,
Urban population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053630766,,,,,,,,,,0.049309965,,,,,,,,,,0.050628051,,,,,,,
Rural population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06719208,,,,,,,,,,0.061797092,,,,,,,,,,0.061085802,,,,,,,
Population density (people per sq. km of land area),,64.4823921568627,65.7495294117647,67.0112549019608,68.2155882352941,69.3262745098039,70.3261568627451,71.2288039215686,72.0676862745098,72.8914901960784,73.7358235294118,74.613431372549,75.5127647058823,76.4167647058824,77.2984901960784,78.1392745098039,78.9267647058823,79.6704117647059,80.3990196078431,81.1533137254902,81.9579411764706,82.7943333333333,83.6335294117647,84.4726666666667,85.3087450980392,86.1201960784314,86.9706666666667,87.8140980392157,88.3932549019608,88.3657450980392,87.5180784313725,85.7177058823529,82.7959765625,79.84373046875,77.1253125,75.0725,73.8355078125,73.28966796875,73.25166015625,73.4202734375,73.5684765625,73.657890625,73.74623046875,73.81341796875,73.85326171875,73.8580078125,73.817734375,73.7109375,73.50779296875,73.17501953125,72.696953125,72.04814453125,71.25390625,70.41013671875,69.6484765625,69.06173828125,68.6878125,68.49642578125
"Mammal species, threatened",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
"Plant species (higher), threatened",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
"Fish species, threatened",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
CO2 emissions from transport (% of total fuel combustion),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.125,8.66325104797392,6.6541117388575,6.35751682872102,31.5960912052117,30.1829268292683,24.9394673123487,12.5890736342043,13.1455399061033,12.8722382324688,15.2332361516035,15.7777777777778,14.3459915611814,14.0893470790378,15.7340355497038,14.5018915510719,16.485403548941,16.5580890336591,16.699604743083,17.2686788718456,16.5934602244998,14.5726495726496,14.7344110854503,13.1101813110181,13.7372802960222,,,
"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.25,22.5430833721472,26.0514752040176,27.9730740463725,22.4755700325733,23.4756097560976,11.864406779661,10.332541567696,6.94835680751174,6.72430355427474,8.01749271137026,8.66666666666667,7.31364275668073,11.2027491408935,10.533245556287,11.2232030264817,8.01373783629078,8.41476655808903,9.33794466403162,4.25531914893617,4.92923377257199,4.52991452991453,4.52655889145497,3.02185030218503,3.0527289546716,,,
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.625,26.9212855146716,22.9755178907721,20.4188481675393,21.1726384364821,20.4268292682927,8.47457627118644,6.65083135391924,4.31924882629108,4.13064361191162,10.932944606414,9.85185185185185,10.478199718706,2.68041237113402,5.33245556287031,6.74653215636822,6.46823125357756,6.56894679695982,6.32411067193676,6.77882236516576,7.85749145924842,7.64957264957265,8.36027713625866,10.3672710367271,9.80573543015726,,,
"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.75,40.6148113646949,43.3145009416196,44.8017950635752,22.1498371335505,24.0853658536585,50.8474576271186,69.3586698337292,74.4600938967136,75.0240153698367,65.0874635568513,65.037037037037,67.2995780590717,71.340206185567,67.741935483871,66.7717528373266,68.2884945621065,67.7524429967427,67.0454545454545,69.5695200395844,67.7403611517814,70.8547008547009,70.0230946882217,70.9902370990237,70.7215541165587,,,
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20833333333333,1.30414531904984,1.00439422473321,0.448765893792072,2.28013029315961,1.82926829268293,4.11622276029056,1.18764845605701,1.12676056338028,1.15273775216138,0.65597667638484,0.666666666666667,0.562587904360056,0.687285223367697,0.658327847267939,0.819672131147541,0.744132799084144,0.705754614549403,0.642292490118577,2.0781791192479,2.78184480234261,2.43589743589744,2.35565819861432,2.60344026034403,2.68270120259019,,,
"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.493228498579901,,,,,,,,
GHG net emissions/removals by LUCF (Mt of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.4235,,,,,,,,,,,,,,,,,,,,,,,,,,,
Disaster risk reduction progress score (1-5 scale; 5=best),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bird species, threatened",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
SF6 gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,0,,,0,,0,,,,,,,
